#,----------------------------------,WARNING,----------------------------------------,
#,Some,of,the,data
#,may,not,have,received
#,as,provisional,and,are
#,condition,that,neither,the
#,for,any,damages,resulting
#,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,
#,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,
#,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,
#,retrieved:,2/5/2019,18:48:36,EST
#,,,,
#,Data,for,the,following
#,USGS,11179000,ALAMEDA,C
#,-----------------------------------------------------------------------------------,,,
#,,,,
#,Data,provided,for,site
#,TS,parameter,statistic,Description
#,9032,60,3,Discharge
#,,,,
#,Data-value,qualification,codes,included
#,,,,
#,A,Approved,for,publication
#,P,Provisional,data,subject
#,e,Value,has,been
#,,,,
agency_cd,Station,Date,Discharge_cfs,Data_Qualification
USGS,11179000,11/17/1970,58,A
USGS,11179000,11/18/1970,51,A
USGS,11179000,11/19/1970,46,A
USGS,11179000,11/20/1970,46,A
USGS,11179000,11/21/1970,49,A
USGS,11179000,11/22/1970,50,A
USGS,11179000,11/23/1970,50,A
USGS,11179000,11/24/1970,47,A
USGS,11179000,11/25/1970,75,A
USGS,11179000,11/26/1970,120,A
USGS,11179000,11/27/1970,46,A
USGS,11179000,11/28/1970,174,A
USGS,11179000,11/29/1970,842,A
USGS,11179000,11/30/1970,192,A
USGS,11179000,12/1/1970,107,A
USGS,11179000,12/2/1970,786,A
USGS,11179000,12/3/1970,286,A
USGS,11179000,12/4/1970,555,A
USGS,11179000,12/5/1970,217,A
USGS,11179000,12/6/1970,80,A
USGS,11179000,12/7/1970,52,A
USGS,11179000,12/8/1970,41,A
USGS,11179000,12/9/1970,34,A
USGS,11179000,12/10/1970,25,A
USGS,11179000,12/11/1970,22,A
USGS,11179000,12/12/1970,25,A
USGS,11179000,12/13/1970,22,A
USGS,11179000,12/14/1970,25,A
USGS,11179000,12/15/1970,21,A
USGS,11179000,12/16/1970,160,A
USGS,11179000,12/17/1970,576,A
USGS,11179000,12/18/1970,597,A
USGS,11179000,12/19/1970,700,A
USGS,11179000,12/20/1970,300,A
USGS,11179000,12/21/1970,756,A
USGS,11179000,12/22/1970,419,A
USGS,11179000,12/23/1970,184,A
USGS,11179000,12/24/1970,109,A
USGS,11179000,12/25/1970,84,A
USGS,11179000,12/26/1970,86,A
USGS,11179000,12/27/1970,171,A
USGS,11179000,12/28/1970,160,A
USGS,11179000,12/29/1970,133,A
USGS,11179000,12/30/1970,107,A
USGS,11179000,12/31/1970,82,A
USGS,11179000,1/1/1971,71,A
USGS,11179000,1/2/1971,90,A
USGS,11179000,1/3/1971,64,A
USGS,11179000,1/4/1971,53,A
USGS,11179000,1/5/1971,50,A
USGS,11179000,1/6/1971,52,A
USGS,11179000,1/7/1971,46,A
USGS,11179000,1/8/1971,45,A
USGS,11179000,1/9/1971,46,A
USGS,11179000,1/10/1971,43,A
USGS,11179000,1/11/1971,61,A
USGS,11179000,1/12/1971,174,A
USGS,11179000,1/13/1971,442,A
USGS,11179000,1/14/1971,282,A
USGS,11179000,1/15/1971,163,A
USGS,11179000,1/16/1971,118,A
USGS,11179000,1/17/1971,88,A
USGS,11179000,1/18/1971,68,A
USGS,11179000,1/19/1971,66,A
USGS,11179000,1/20/1971,65,A
USGS,11179000,1/21/1971,61,A
USGS,11179000,1/22/1971,60,A
USGS,11179000,1/23/1971,53,A
USGS,11179000,1/24/1971,49,A
USGS,11179000,1/25/1971,48,A
USGS,11179000,1/26/1971,47,A
USGS,11179000,1/27/1971,46,A
USGS,11179000,1/28/1971,45,A
USGS,11179000,1/29/1971,41,A
USGS,11179000,1/30/1971,38,A
USGS,11179000,1/31/1971,43,A
USGS,11179000,2/1/1971,45,A
USGS,11179000,2/2/1971,48,A
USGS,11179000,2/3/1971,38,A
USGS,11179000,2/4/1971,36,A
USGS,11179000,2/5/1971,48,A
USGS,11179000,2/6/1971,45,A
USGS,11179000,2/7/1971,41,A
USGS,11179000,2/8/1971,40,A
USGS,11179000,2/9/1971,36,A
USGS,11179000,2/10/1971,31,A
USGS,11179000,2/11/1971,29,A
USGS,11179000,2/12/1971,35,A
USGS,11179000,2/13/1971,35,A
USGS,11179000,2/14/1971,30,A
USGS,11179000,2/15/1971,28,A
USGS,11179000,2/16/1971,31,A
USGS,11179000,2/17/1971,35,A
USGS,11179000,2/18/1971,27,A
USGS,11179000,2/19/1971,32,A
USGS,11179000,2/20/1971,26,A
USGS,11179000,2/21/1971,26,A
USGS,11179000,2/22/1971,26,A
USGS,11179000,2/23/1971,23,A
USGS,11179000,2/24/1971,21,A
USGS,11179000,2/25/1971,20,A
USGS,11179000,2/26/1971,21,A
USGS,11179000,2/27/1971,24,A
USGS,11179000,2/28/1971,26,A
USGS,11179000,3/1/1971,23,A
USGS,11179000,3/2/1971,24,A
USGS,11179000,3/3/1971,22,A
USGS,11179000,3/4/1971,19,A
USGS,11179000,3/5/1971,20,A
USGS,11179000,3/6/1971,17,A
USGS,11179000,3/7/1971,16,A
USGS,11179000,3/8/1971,17,A
USGS,11179000,3/9/1971,19,A
USGS,11179000,3/10/1971,17,A
USGS,11179000,3/11/1971,15,A
USGS,11179000,3/12/1971,128,A
USGS,11179000,3/13/1971,146,A
USGS,11179000,3/14/1971,66,A
USGS,11179000,3/15/1971,79,A
USGS,11179000,3/16/1971,34,A
USGS,11179000,3/17/1971,27,A
USGS,11179000,3/18/1971,23,A
USGS,11179000,3/19/1971,27,A
USGS,11179000,3/20/1971,69,A
USGS,11179000,3/21/1971,93,A
USGS,11179000,3/22/1971,93,A
USGS,11179000,3/23/1971,41,A
USGS,11179000,3/24/1971,45,A
USGS,11179000,3/25/1971,41,A
USGS,11179000,3/26/1971,193,A
USGS,11179000,3/27/1971,91,A
USGS,11179000,3/28/1971,49,A
USGS,11179000,3/29/1971,43,A
USGS,11179000,3/30/1971,41,A
USGS,11179000,3/31/1971,69,A
USGS,11179000,4/1/1971,32,A
USGS,11179000,4/2/1971,39,A
USGS,11179000,4/3/1971,32,A
USGS,11179000,4/4/1971,30,A
USGS,11179000,4/5/1971,29,A
USGS,11179000,4/6/1971,27,A
USGS,11179000,4/7/1971,26,A
USGS,11179000,4/8/1971,25,A
USGS,11179000,4/9/1971,26,A
USGS,11179000,4/10/1971,31,A
USGS,11179000,4/11/1971,28,A
USGS,11179000,4/12/1971,24,A
USGS,11179000,4/13/1971,21,A
USGS,11179000,4/14/1971,76,A
USGS,11179000,4/15/1971,35,A
USGS,11179000,4/16/1971,24,A
USGS,11179000,4/17/1971,59,A
USGS,11179000,4/18/1971,39,A
USGS,11179000,4/19/1971,30,A
USGS,11179000,4/20/1971,27,A
USGS,11179000,4/21/1971,23,A
USGS,11179000,4/22/1971,23,A
USGS,11179000,4/23/1971,22,A
USGS,11179000,4/24/1971,23,A
USGS,11179000,4/25/1971,22,A
USGS,11179000,4/26/1971,22,A
USGS,11179000,4/27/1971,20,A
USGS,11179000,4/28/1971,19,A
USGS,11179000,4/29/1971,21,A
USGS,11179000,4/30/1971,20,A
USGS,11179000,5/1/1971,22,A
USGS,11179000,5/2/1971,20,A
USGS,11179000,5/3/1971,28,A
USGS,11179000,5/4/1971,22,A
USGS,11179000,5/5/1971,22,A
USGS,11179000,5/6/1971,22,A
USGS,11179000,5/7/1971,23,A
USGS,11179000,5/8/1971,26,A
USGS,11179000,5/9/1971,25,A
USGS,11179000,5/10/1971,23,A
USGS,11179000,5/11/1971,22,A
USGS,11179000,5/12/1971,25,A
USGS,11179000,5/13/1971,22,A
USGS,11179000,5/14/1971,22,A
USGS,11179000,5/15/1971,22,A
USGS,11179000,5/16/1971,18,A
USGS,11179000,5/17/1971,15,A
USGS,11179000,5/18/1971,15,A
USGS,11179000,5/19/1971,17,A
USGS,11179000,5/20/1971,17,A
USGS,11179000,5/21/1971,16,A
USGS,11179000,5/22/1971,16,A
USGS,11179000,5/23/1971,16,A
USGS,11179000,5/24/1971,14,A
USGS,11179000,5/25/1971,13,A
USGS,11179000,5/26/1971,12,A
USGS,11179000,5/27/1971,11,A
USGS,11179000,5/28/1971,12,A
USGS,11179000,5/29/1971,13,A
USGS,11179000,5/30/1971,12,A
USGS,11179000,5/31/1971,13,A
USGS,11179000,6/1/1971,14,A
USGS,11179000,6/2/1971,14,A
USGS,11179000,6/3/1971,14,A
USGS,11179000,6/4/1971,24,A
USGS,11179000,6/5/1971,23,A
USGS,11179000,6/6/1971,33,A
USGS,11179000,6/7/1971,36,A
USGS,11179000,6/8/1971,31,A
USGS,11179000,6/9/1971,29,A
USGS,11179000,6/10/1971,33,A
USGS,11179000,6/11/1971,35,A
USGS,11179000,6/12/1971,26,A
USGS,11179000,6/13/1971,24,A
USGS,11179000,6/14/1971,21,A
USGS,11179000,6/15/1971,18,A
USGS,11179000,6/16/1971,13,A
USGS,11179000,6/17/1971,9.6,A
USGS,11179000,6/18/1971,13,A
USGS,11179000,6/19/1971,25,A
USGS,11179000,6/20/1971,53,A
USGS,11179000,6/21/1971,59,A
USGS,11179000,6/22/1971,63,A
USGS,11179000,6/23/1971,55,A
USGS,11179000,6/24/1971,44,A
USGS,11179000,6/25/1971,44,A
USGS,11179000,6/26/1971,46,A
USGS,11179000,6/27/1971,50,A
USGS,11179000,6/28/1971,39,A
USGS,11179000,6/29/1971,23,A
USGS,11179000,6/30/1971,20,A
USGS,11179000,7/1/1971,26,A
USGS,11179000,7/2/1971,30,A
USGS,11179000,7/3/1971,32,A
USGS,11179000,7/4/1971,33,A
USGS,11179000,7/5/1971,32,A
USGS,11179000,7/6/1971,30,A
USGS,11179000,7/7/1971,27,A
USGS,11179000,7/8/1971,19,A
USGS,11179000,7/9/1971,16,A
USGS,11179000,7/10/1971,15,A
USGS,11179000,7/11/1971,12,A
USGS,11179000,7/12/1971,13,A
USGS,11179000,7/13/1971,14,A
USGS,11179000,7/14/1971,18,A
USGS,11179000,7/15/1971,19,A
USGS,11179000,7/16/1971,20,A
USGS,11179000,7/17/1971,23,A
USGS,11179000,7/18/1971,29,A
USGS,11179000,7/19/1971,30,A
USGS,11179000,7/20/1971,29,A
USGS,11179000,7/21/1971,25,A
USGS,11179000,7/22/1971,27,A
USGS,11179000,7/23/1971,28,A
USGS,11179000,7/24/1971,32,A
USGS,11179000,7/25/1971,32,A
USGS,11179000,7/26/1971,20,A
USGS,11179000,7/27/1971,15,A
USGS,11179000,7/28/1971,26,A
USGS,11179000,7/29/1971,34,A
USGS,11179000,7/30/1971,30,A
USGS,11179000,7/31/1971,24,A
USGS,11179000,8/1/1971,24,A
USGS,11179000,8/2/1971,28,A
USGS,11179000,8/3/1971,19,A
USGS,11179000,8/4/1971,29,A
USGS,11179000,8/5/1971,32,A
USGS,11179000,8/6/1971,33,A
USGS,11179000,8/7/1971,27,A
USGS,11179000,8/8/1971,24,A
USGS,11179000,8/9/1971,36,A
USGS,11179000,8/10/1971,61,A
USGS,11179000,8/11/1971,54,A
USGS,11179000,8/12/1971,54,A
USGS,11179000,8/13/1971,54,A
USGS,11179000,8/14/1971,49,A
USGS,11179000,8/15/1971,46,A
USGS,11179000,8/16/1971,50,A
USGS,11179000,8/17/1971,57,A
USGS,11179000,8/18/1971,53,A
USGS,11179000,8/19/1971,51,A
USGS,11179000,8/20/1971,50,A
USGS,11179000,8/21/1971,52,A
USGS,11179000,8/22/1971,42,A
USGS,11179000,8/23/1971,47,A
USGS,11179000,8/24/1971,51,A
USGS,11179000,8/25/1971,49,A
USGS,11179000,8/26/1971,52,A
USGS,11179000,8/27/1971,51,A
USGS,11179000,8/28/1971,51,A
USGS,11179000,8/29/1971,52,A
USGS,11179000,8/30/1971,52,A
USGS,11179000,8/31/1971,53,A
USGS,11179000,9/1/1971,58,A
USGS,11179000,9/2/1971,69,A
USGS,11179000,9/3/1971,60,A
USGS,11179000,9/4/1971,57,A
USGS,11179000,9/5/1971,57,A
USGS,11179000,9/6/1971,58,A
USGS,11179000,9/7/1971,59,A
USGS,11179000,9/8/1971,54,A
USGS,11179000,9/9/1971,29,A
USGS,11179000,9/10/1971,27,A
USGS,11179000,9/11/1971,25,A
USGS,11179000,9/12/1971,25,A
USGS,11179000,9/13/1971,24,A
USGS,11179000,9/14/1971,20,A
USGS,11179000,9/15/1971,23,A
USGS,11179000,9/16/1971,24,A
USGS,11179000,9/17/1971,23,A
USGS,11179000,9/18/1971,22,A
USGS,11179000,9/19/1971,22,A
USGS,11179000,9/20/1971,22,A
USGS,11179000,9/21/1971,24,A
USGS,11179000,9/22/1971,34,A
USGS,11179000,9/23/1971,33,A
USGS,11179000,9/24/1971,30,A
USGS,11179000,9/25/1971,28,A
USGS,11179000,9/26/1971,28,A
USGS,11179000,9/27/1971,13,A
USGS,11179000,9/28/1971,26,A
USGS,11179000,9/29/1971,26,A
USGS,11179000,9/30/1971,23,A
USGS,11179000,10/1/1971,25,A
USGS,11179000,10/2/1971,24,A
USGS,11179000,10/3/1971,24,A
USGS,11179000,10/4/1971,23,A
USGS,11179000,10/5/1971,13,A
USGS,11179000,10/6/1971,12,A
USGS,11179000,10/7/1971,10,A
USGS,11179000,10/8/1971,9.5,A
USGS,11179000,10/9/1971,8.4,A
USGS,11179000,10/10/1971,7.1,A
USGS,11179000,10/11/1971,6.8,A
USGS,11179000,10/12/1971,6.9,A
USGS,11179000,10/13/1971,6.2,A
USGS,11179000,10/14/1971,5.8,A
USGS,11179000,10/15/1971,6,A
USGS,11179000,10/16/1971,7,A
USGS,11179000,10/17/1971,8.2,A
USGS,11179000,10/18/1971,8.4,A
USGS,11179000,10/19/1971,8.5,A
USGS,11179000,10/20/1971,8.8,A
USGS,11179000,10/21/1971,9.3,A
USGS,11179000,10/22/1971,9.2,A
USGS,11179000,10/23/1971,8.7,A
USGS,11179000,10/24/1971,8,A
USGS,11179000,10/25/1971,9.1,A
USGS,11179000,10/26/1971,7.5,A
USGS,11179000,10/27/1971,7.4,A
USGS,11179000,10/28/1971,5.8,A
USGS,11179000,10/29/1971,5.5,A
USGS,11179000,10/30/1971,6.8,A
USGS,11179000,10/31/1971,12,A
USGS,11179000,11/1/1971,32,A
USGS,11179000,11/2/1971,36,A
USGS,11179000,11/3/1971,28,A
USGS,11179000,11/4/1971,31,A
USGS,11179000,11/5/1971,48,A
USGS,11179000,11/6/1971,50,A
USGS,11179000,11/7/1971,51,A
USGS,11179000,11/8/1971,52,A
USGS,11179000,11/9/1971,53,A
USGS,11179000,11/10/1971,50,A
USGS,11179000,11/11/1971,52,A
USGS,11179000,11/12/1971,59,A
USGS,11179000,11/13/1971,111,A
USGS,11179000,11/14/1971,111,A
USGS,11179000,11/15/1971,89,A
USGS,11179000,11/16/1971,35,A
USGS,11179000,11/17/1971,54,A
USGS,11179000,11/18/1971,33,A
USGS,11179000,11/19/1971,34,A
USGS,11179000,11/20/1971,33,A
USGS,11179000,11/21/1971,32,A
USGS,11179000,11/22/1971,30,A
USGS,11179000,11/23/1971,31,A
USGS,11179000,11/24/1971,33,A
USGS,11179000,11/25/1971,32,A
USGS,11179000,11/26/1971,27,A
USGS,11179000,11/27/1971,23,A
USGS,11179000,11/28/1971,24,A
USGS,11179000,11/29/1971,28,A
USGS,11179000,11/30/1971,25,A
USGS,11179000,12/1/1971,30,A
USGS,11179000,12/2/1971,56,A
USGS,11179000,12/3/1971,51,A
USGS,11179000,12/4/1971,31,A
USGS,11179000,12/5/1971,19,A
USGS,11179000,12/6/1971,26,A
USGS,11179000,12/7/1971,61,A
USGS,11179000,12/8/1971,62,A
USGS,11179000,12/9/1971,61,A
USGS,11179000,12/10/1971,64,A
USGS,11179000,12/11/1971,63,A
USGS,11179000,12/12/1971,69,A
USGS,11179000,12/13/1971,81,A
USGS,11179000,12/14/1971,105,A
USGS,11179000,12/15/1971,104,A
USGS,11179000,12/16/1971,101,A
USGS,11179000,12/17/1971,63,A
USGS,11179000,12/18/1971,63,A
USGS,11179000,12/19/1971,62,A
USGS,11179000,12/20/1971,49,A
USGS,11179000,12/21/1971,53,A
USGS,11179000,12/22/1971,80,A
USGS,11179000,12/23/1971,94,A
USGS,11179000,12/24/1971,70,A
USGS,11179000,12/25/1971,247,A
USGS,11179000,12/26/1971,100,A
USGS,11179000,12/27/1971,64,A
USGS,11179000,12/28/1971,80,A
USGS,11179000,12/29/1971,115,A
USGS,11179000,12/30/1971,113,A
USGS,11179000,12/31/1971,74,A
USGS,11179000,1/1/1972,23,A
USGS,11179000,1/2/1972,22,A
USGS,11179000,1/3/1972,18,A
USGS,11179000,1/4/1972,41,A
USGS,11179000,1/5/1972,46,A
USGS,11179000,1/6/1972,45,A
USGS,11179000,1/7/1972,42,A
USGS,11179000,1/8/1972,47,A
USGS,11179000,1/9/1972,56,A
USGS,11179000,1/10/1972,70,A
USGS,11179000,1/11/1972,97,A
USGS,11179000,1/12/1972,21,A
USGS,11179000,1/13/1972,31,A
USGS,11179000,1/14/1972,41,A
USGS,11179000,1/15/1972,41,A
USGS,11179000,1/16/1972,40,A
USGS,11179000,1/17/1972,40,A
USGS,11179000,1/18/1972,16,A
USGS,11179000,1/19/1972,11,A
USGS,11179000,1/20/1972,11,A
USGS,11179000,1/21/1972,11,A
USGS,11179000,1/22/1972,11,A
USGS,11179000,1/23/1972,62,A
USGS,11179000,1/24/1972,35,A
USGS,11179000,1/25/1972,17,A
USGS,11179000,1/26/1972,27,A
USGS,11179000,1/27/1972,88,A
USGS,11179000,1/28/1972,49,A
USGS,11179000,1/29/1972,22,A
USGS,11179000,1/30/1972,17,A
USGS,11179000,1/31/1972,14,A
USGS,11179000,2/1/1972,13,A
USGS,11179000,2/2/1972,12,A
USGS,11179000,2/3/1972,28,A
USGS,11179000,2/4/1972,33,A
USGS,11179000,2/5/1972,101,A
USGS,11179000,2/6/1972,59,A
USGS,11179000,2/7/1972,26,A
USGS,11179000,2/8/1972,21,A
USGS,11179000,2/9/1972,20,A
USGS,11179000,2/10/1972,18,A
USGS,11179000,2/11/1972,16,A
USGS,11179000,2/12/1972,15,A
USGS,11179000,2/13/1972,15,A
USGS,11179000,2/14/1972,14,A
USGS,11179000,2/15/1972,14,A
USGS,11179000,2/16/1972,13,A
USGS,11179000,2/17/1972,13,A
USGS,11179000,2/18/1972,30,A
USGS,11179000,2/19/1972,30,A
USGS,11179000,2/20/1972,23,A
USGS,11179000,2/21/1972,18,A
USGS,11179000,2/22/1972,28,A
USGS,11179000,2/23/1972,19,A
USGS,11179000,2/24/1972,17,A
USGS,11179000,2/25/1972,75,A
USGS,11179000,2/26/1972,96,A
USGS,11179000,2/27/1972,96,A
USGS,11179000,2/28/1972,99,A
USGS,11179000,2/29/1972,103,A
USGS,11179000,3/1/1972,96,A
USGS,11179000,3/2/1972,96,A
USGS,11179000,3/3/1972,99,A
USGS,11179000,3/4/1972,75,A
USGS,11179000,3/5/1972,45,A
USGS,11179000,3/6/1972,43,A
USGS,11179000,3/7/1972,85,A
USGS,11179000,3/8/1972,66,A
USGS,11179000,3/9/1972,93,A
USGS,11179000,3/10/1972,65,A
USGS,11179000,3/11/1972,101,A
USGS,11179000,3/12/1972,104,A
USGS,11179000,3/13/1972,80,A
USGS,11179000,3/14/1972,71,A
USGS,11179000,3/15/1972,63,A
USGS,11179000,3/16/1972,52,A
USGS,11179000,3/17/1972,51,A
USGS,11179000,3/18/1972,56,A
USGS,11179000,3/19/1972,59,A
USGS,11179000,3/20/1972,61,A
USGS,11179000,3/21/1972,57,A
USGS,11179000,3/22/1972,59,A
USGS,11179000,3/23/1972,57,A
USGS,11179000,3/24/1972,52,A
USGS,11179000,3/25/1972,51,A
USGS,11179000,3/26/1972,52,A
USGS,11179000,3/27/1972,56,A
USGS,11179000,3/28/1972,49,A
USGS,11179000,3/29/1972,36,A
USGS,11179000,3/30/1972,33,A
USGS,11179000,3/31/1972,37,A
USGS,11179000,4/1/1972,40,A
USGS,11179000,4/2/1972,42,A
USGS,11179000,4/3/1972,39,A
USGS,11179000,4/4/1972,39,A
USGS,11179000,4/5/1972,40,A
USGS,11179000,4/6/1972,49,A
USGS,11179000,4/7/1972,47,A
USGS,11179000,4/8/1972,54,A
USGS,11179000,4/9/1972,54,A
USGS,11179000,4/10/1972,53,A
USGS,11179000,4/11/1972,64,A
USGS,11179000,4/12/1972,81,A
USGS,11179000,4/13/1972,85,A
USGS,11179000,4/14/1972,72,A
USGS,11179000,4/15/1972,71,A
USGS,11179000,4/16/1972,72,A
USGS,11179000,4/17/1972,70,A
USGS,11179000,4/18/1972,68,A
USGS,11179000,4/19/1972,67,A
USGS,11179000,4/20/1972,68,A
USGS,11179000,4/21/1972,67,A
USGS,11179000,4/22/1972,68,A
USGS,11179000,4/23/1972,69,A
USGS,11179000,4/24/1972,74,A
USGS,11179000,4/25/1972,71,A
USGS,11179000,4/26/1972,66,A
USGS,11179000,4/27/1972,64,A
USGS,11179000,4/28/1972,66,A
USGS,11179000,4/29/1972,66,A
USGS,11179000,4/30/1972,67,A
USGS,11179000,5/1/1972,56,A
USGS,11179000,5/2/1972,38,A
USGS,11179000,5/3/1972,36,A
USGS,11179000,5/4/1972,36,A
USGS,11179000,5/5/1972,36,A
USGS,11179000,5/6/1972,38,A
USGS,11179000,5/7/1972,37,A
USGS,11179000,5/8/1972,39,A
USGS,11179000,5/9/1972,41,A
USGS,11179000,5/10/1972,49,A
USGS,11179000,5/11/1972,50,A
USGS,11179000,5/12/1972,50,A
USGS,11179000,5/13/1972,51,A
USGS,11179000,5/14/1972,60,A
USGS,11179000,5/15/1972,71,A
USGS,11179000,5/16/1972,68,A
USGS,11179000,5/17/1972,69,A
USGS,11179000,5/18/1972,69,A
USGS,11179000,5/19/1972,71,A
USGS,11179000,5/20/1972,72,A
USGS,11179000,5/21/1972,74,A
USGS,11179000,5/22/1972,72,A
USGS,11179000,5/23/1972,71,A
USGS,11179000,5/24/1972,68,A
USGS,11179000,5/25/1972,72,A
USGS,11179000,5/26/1972,70,A
USGS,11179000,5/27/1972,70,A
USGS,11179000,5/28/1972,72,A
USGS,11179000,5/29/1972,71,A
USGS,11179000,5/30/1972,69,A
USGS,11179000,5/31/1972,71,A
USGS,11179000,6/1/1972,68,A
USGS,11179000,6/2/1972,66,A
USGS,11179000,6/3/1972,66,A
USGS,11179000,6/4/1972,69,A
USGS,11179000,6/5/1972,71,A
USGS,11179000,6/6/1972,73,A
USGS,11179000,6/7/1972,65,A
USGS,11179000,6/8/1972,53,A
USGS,11179000,6/9/1972,59,A
USGS,11179000,6/10/1972,72,A
USGS,11179000,6/11/1972,66,A
USGS,11179000,6/12/1972,62,A
USGS,11179000,6/13/1972,60,A
USGS,11179000,6/14/1972,48,A
USGS,11179000,6/15/1972,60,A
USGS,11179000,6/16/1972,61,A
USGS,11179000,6/17/1972,63,A
USGS,11179000,6/18/1972,63,A
USGS,11179000,6/19/1972,61,A
USGS,11179000,6/20/1972,63,A
USGS,11179000,6/21/1972,66,A
USGS,11179000,6/22/1972,64,A
USGS,11179000,6/23/1972,65,A
USGS,11179000,6/24/1972,62,A
USGS,11179000,6/25/1972,69,A
USGS,11179000,6/26/1972,68,A
USGS,11179000,6/27/1972,63,A
USGS,11179000,6/28/1972,63,A
USGS,11179000,6/29/1972,62,A
USGS,11179000,6/30/1972,60,A
USGS,11179000,7/1/1972,64,A
USGS,11179000,7/2/1972,65,A
USGS,11179000,7/3/1972,64,A
USGS,11179000,7/4/1972,63,A
USGS,11179000,7/5/1972,65,A
USGS,11179000,7/6/1972,63,A
USGS,11179000,7/7/1972,64,A
USGS,11179000,7/8/1972,65,A
USGS,11179000,7/9/1972,65,A
USGS,11179000,7/10/1972,63,A
USGS,11179000,7/11/1972,15,A
USGS,11179000,7/12/1972,6.4,A
USGS,11179000,7/13/1972,44,A
USGS,11179000,7/14/1972,58,A
USGS,11179000,7/15/1972,63,A
USGS,11179000,7/16/1972,66,A
USGS,11179000,7/17/1972,67,A
USGS,11179000,7/18/1972,69,A
USGS,11179000,7/19/1972,70,A
USGS,11179000,7/20/1972,69,A
USGS,11179000,7/21/1972,66,A
USGS,11179000,7/22/1972,65,A
USGS,11179000,7/23/1972,66,A
USGS,11179000,7/24/1972,69,A
USGS,11179000,7/25/1972,62,A
USGS,11179000,7/26/1972,67,A
USGS,11179000,7/27/1972,74,A
USGS,11179000,7/28/1972,71,A
USGS,11179000,7/29/1972,68,A
USGS,11179000,7/30/1972,67,A
USGS,11179000,7/31/1972,65,A
USGS,11179000,8/1/1972,63,A
USGS,11179000,8/2/1972,66,A
USGS,11179000,8/3/1972,71,A
USGS,11179000,8/4/1972,71,A
USGS,11179000,8/5/1972,70,A
USGS,11179000,8/6/1972,71,A
USGS,11179000,8/7/1972,71,A
USGS,11179000,8/8/1972,70,A
USGS,11179000,8/9/1972,68,A
USGS,11179000,8/10/1972,68,A
USGS,11179000,8/11/1972,68,A
USGS,11179000,8/12/1972,70,A
USGS,11179000,8/13/1972,71,A
USGS,11179000,8/14/1972,68,A
USGS,11179000,8/15/1972,68,A
USGS,11179000,8/16/1972,70,A
USGS,11179000,8/17/1972,54,A
USGS,11179000,8/18/1972,61,A
USGS,11179000,8/19/1972,71,A
USGS,11179000,8/20/1972,70,A
USGS,11179000,8/21/1972,71,A
USGS,11179000,8/22/1972,73,A
USGS,11179000,8/23/1972,63,A
USGS,11179000,8/24/1972,61,A
USGS,11179000,8/25/1972,58,A
USGS,11179000,8/26/1972,60,A
USGS,11179000,8/27/1972,46,A
USGS,11179000,8/28/1972,63,A
USGS,11179000,8/29/1972,61,A
USGS,11179000,8/30/1972,61,A
USGS,11179000,8/31/1972,66,A
USGS,11179000,9/1/1972,66,A
USGS,11179000,9/2/1972,68,A
USGS,11179000,9/3/1972,66,A
USGS,11179000,9/4/1972,66,A
USGS,11179000,9/5/1972,68,A
USGS,11179000,9/6/1972,70,A
USGS,11179000,9/7/1972,68,A
USGS,11179000,9/8/1972,67,A
USGS,11179000,9/9/1972,67,A
USGS,11179000,9/10/1972,67,A
USGS,11179000,9/11/1972,69,A
USGS,11179000,9/12/1972,69,A
USGS,11179000,9/13/1972,68,A
USGS,11179000,9/14/1972,67,A
USGS,11179000,9/15/1972,66,A
USGS,11179000,9/16/1972,63,A
USGS,11179000,9/17/1972,63,A
USGS,11179000,9/18/1972,66,A
USGS,11179000,9/19/1972,68,A
USGS,11179000,9/20/1972,61,A
USGS,11179000,9/21/1972,59,A
USGS,11179000,9/22/1972,57,A
USGS,11179000,9/23/1972,57,A
USGS,11179000,9/24/1972,57,A
USGS,11179000,9/25/1972,14,A
USGS,11179000,9/26/1972,6.8,A
USGS,11179000,9/27/1972,15,A
USGS,11179000,9/28/1972,20,A
USGS,11179000,9/29/1972,14,A
USGS,11179000,9/30/1972,41,A
USGS,11179000,10/1/1972,61,A
USGS,11179000,10/2/1972,62,A
USGS,11179000,10/3/1972,66,A
USGS,11179000,10/4/1972,48,A
USGS,11179000,10/5/1972,59,A
USGS,11179000,10/6/1972,61,A
USGS,11179000,10/7/1972,62,A
USGS,11179000,10/8/1972,63,A
USGS,11179000,10/9/1972,33,A
USGS,11179000,10/10/1972,29,A
USGS,11179000,10/11/1972,80,A
USGS,11179000,10/12/1972,69,A
USGS,11179000,10/13/1972,33,A
USGS,11179000,10/14/1972,49,A
USGS,11179000,10/15/1972,82,A
USGS,11179000,10/16/1972,28,A
USGS,11179000,10/17/1972,36,A
USGS,11179000,10/18/1972,36,A
USGS,11179000,10/19/1972,36,A
USGS,11179000,10/20/1972,54,A
USGS,11179000,10/21/1972,54,A
USGS,11179000,10/22/1972,53,A
USGS,11179000,10/23/1972,52,A
USGS,11179000,10/24/1972,49,A
USGS,11179000,10/25/1972,51,A
